ref|NP_665839.1|	ref|NP_997274.2|	82.7	237	39	1	1	237	1	235	4.6e-103	374.0
ref|NP_031433.3|	ref|NP_001186564.1|	93.1	496	34	0	1	496	1	496	3.2e-284	976.9
ref|NP_031433.3|	ref|NP_001186565.1|	92.9	496	34	1	1	496	1	495	2.3e-282	970.7
ref|NP_031433.3|	ref|XP_016867225.1|	91.9	496	33	1	1	496	1	489	2.0e-278	957.6
ref|NP_031433.3|	ref|XP_016867226.1|	90.3	496	27	1	1	496	1	475	1.8e-271	934.5
ref|NP_031433.3|	ref|XP_006715708.1|	88.1	496	59	0	1	496	1	496	1.3e-264	911.8
ref|NP_031433.3|	ref|NP_001109.2|	87.5	496	34	1	1	496	1	468	1.3e-261	901.7
ref|NP_031433.3|	ref|NP_001186566.1|	84.7	496	27	2	1	496	1	447	7.5e-249	859.4
ref|NP_031433.3|	ref|XP_016867227.1|	91.6	418	27	2	83	496	26	439	2.5e-228	791.2
ref|NP_031433.3|	ref|XP_016867227.1|	78.8	52	11	0	1	52	1	52	8.8e-16	85.1
ref|NP_031433.3|	ref|XP_005249675.1|	84.9	418	27	3	83	496	26	411	1.0e-205	716.1
ref|NP_031433.3|	ref|XP_005249675.1|	78.8	52	11	0	1	52	1	52	8.8e-16	85.1
ref|NP_031433.3|	ref|NP_003373.2|	46.7	484	190	8	9	485	10	432	8.0e-118	424.1
ref|NP_031433.3|	ref|XP_005265494.1|	47.3	461	182	7	30	488	46	447	5.2e-117	421.4
ref|NP_031433.3|	ref|XP_005249618.1|	46.7	473	185	7	20	485	45	457	6.8e-117	421.0
ref|NP_031433.3|	ref|NP_001238813.1|	48.6	438	171	6	53	488	15	400	7.5e-116	417.5
ref|NP_031433.3|	ref|NP_004615.2|	47.2	462	182	8	30	488	46	448	9.8e-116	417.2
ref|NP_031433.3|	ref|NP_001238814.1|	47.2	462	182	8	30	488	19	421	9.8e-116	417.2
ref|NP_031433.3|	ref|NP_001238811.1|	47.2	462	182	8	30	488	5	407	9.8e-116	417.2
ref|NP_031433.3|	ref|XP_005265495.1|	47.2	462	182	8	30	488	5	407	9.8e-116	417.2
ref|NP_031433.3|	ref|XP_011532381.1|	47.2	462	182	8	30	488	5	407	9.8e-116	417.2
ref|NP_031433.3|	ref|XP_005265496.1|	48.5	439	171	7	53	488	15	401	1.4e-114	413.3
ref|NP_031433.3|	ref|XP_006716170.1|	47.1	452	166	9	9	453	10	395	1.5e-111	403.3
ref|NP_031433.3|	ref|NP_002971.2|	44.0	489	198	9	13	487	12	438	2.8e-110	399.1
ref|NP_031433.3|	ref|XP_011509923.1|	43.5	494	198	10	13	487	12	443	2.0e-108	392.9
ref|NP_031433.3|	ref|XP_016860159.1|	44.2	466	191	7	29	487	30	433	3.4e-108	392.1
ref|NP_031433.3|	ref|XP_016860161.1|	44.5	436	176	5	57	487	1	375	9.5e-103	374.0
ref|NP_031433.3|	ref|XP_006716171.1|	52.5	345	125	5	112	453	24	332	2.4e-98	359.4
ref|NP_001181960.1|	ref|XP_016869129.1|	78.2	436	84	4	1	429	1	432	5.8e-189	660.2
ref|NP_001181960.1|	ref|XP_016869130.1|	78.2	436	84	4	1	429	1	432	5.8e-189	660.2
ref|NP_001181960.1|	ref|XP_016869131.1|	78.2	436	84	4	1	429	1	432	5.8e-189	660.2
ref|NP_001181960.1|	ref|XP_016869132.1|	78.2	436	84	4	1	429	1	432	5.8e-189	660.2
ref|NP_001181960.1|	ref|NP_060910.3|	78.2	436	84	4	1	429	1	432	5.8e-189	660.2
ref|NP_081701.2|	ref|XP_011538244.1|	95.0	606	30	0	1	606	1	606	0.0e+00	1140.9
ref|NP_081701.2|	ref|NP_001317032.1|	95.0	606	30	0	1	606	1	606	0.0e+00	1140.9
ref|NP_081701.2|	ref|NP_060457.4|	94.9	606	31	0	1	606	36	641	0.0e+00	1139.8
ref|NP_081701.2|	ref|XP_005270012.1|	94.9	590	30	0	17	606	1	590	0.0e+00	1110.5
ref|NP_081701.2|	ref|XP_005270014.1|	88.0	606	39	2	1	606	1	572	3.5e-301	1033.5
ref|NP_081701.2|	ref|XP_005270010.1|	87.8	606	40	2	1	606	36	607	7.9e-301	1032.3
ref|NP_081701.2|	ref|XP_005270013.1|	71.9	609	109	7	1	606	36	585	2.6e-235	814.7
ref|NP_081701.2|	ref|NP_079434.3|	62.0	602	229	0	2	603	104	705	3.9e-215	747.7
ref|NP_081701.2|	ref|NP_001035541.1|	62.5	594	223	0	10	603	4	597	6.6e-215	746.9
ref|NP_081701.2|	ref|NP_001035542.1|	62.5	594	223	0	10	603	4	597	6.6e-215	746.9
ref|NP_081701.2|	ref|XP_006714984.2|	60.0	602	219	1	2	603	104	683	1.2e-203	709.5
ref|NP_081701.2|	ref|XP_016865380.1|	60.4	594	213	1	10	603	4	575	2.0e-203	708.8
ref|NP_081701.2|	ref|NP_001035882.1|	86.3	401	21	2	1	401	1	367	3.8e-186	651.4
ref|NP_081701.2|	ref|NP_001265154.1|	96.8	341	11	0	61	401	3	343	6.0e-184	644.0
ref|NP_081701.2|	ref|NP_001278922.1|	52.4	605	241	8	3	604	5	565	1.5e-163	576.2
ref|NP_081701.2|	ref|XP_005265713.1|	52.4	605	241	8	3	604	76	636	1.5e-163	576.2
ref|NP_081701.2|	ref|NP_001032519.1|	52.6	597	239	7	8	604	66	618	5.9e-163	574.3
ref|NP_081701.2|	ref|XP_005265715.1|	52.6	597	239	7	8	604	2	554	5.9e-163	574.3
ref|NP_081701.2|	ref|XP_011530052.1|	52.6	597	239	7	8	604	126	678	5.9e-163	574.3
ref|NP_081701.2|	ref|XP_005266050.1|	60.2	462	184	0	142	603	1	462	1.6e-160	566.2
ref|NP_081701.2|	ref|XP_011530053.1|	50.6	597	228	6	8	604	126	655	2.1e-152	539.3
ref|NP_081701.2|	ref|XP_011530054.1|	55.9	499	197	3	8	506	126	601	2.4e-148	525.8
ref|NP_081701.2|	ref|XP_011530055.1|	55.9	499	197	3	8	506	126	601	2.4e-148	525.8
ref|NP_081701.2|	ref|XP_016863379.1|	57.1	482	187	2	8	489	126	587	2.0e-147	522.7
ref|NP_081701.2|	ref|XP_011530056.1|	60.0	455	166	2	8	462	126	564	7.7e-147	520.8
ref|NP_001139303.1|	ref|XP_016878710.1|	92.2	795	45	2	1	778	195	989	0.0e+00	1412.5
ref|NP_001139303.1|	ref|XP_005255994.1|	92.2	794	45	2	1	777	195	988	0.0e+00	1411.0
ref|NP_001139303.1|	ref|XP_006721251.1|	89.3	820	45	3	1	777	195	1014	0.0e+00	1396.7
ref|NP_001139303.1|	ref|NP_001305640.1|	92.6	768	40	2	28	778	1	768	0.0e+00	1369.4
ref|NP_001139303.1|	ref|XP_016878716.1|	92.6	768	40	2	28	778	1	768	0.0e+00	1369.4
ref|NP_001139303.1|	ref|XP_016878715.1|	92.6	767	40	2	28	777	1	767	0.0e+00	1367.8
ref|NP_001139303.1|	ref|XP_005256001.1|	92.6	767	40	2	28	777	1	767	0.0e+00	1367.8
ref|NP_001139303.1|	ref|NP_001305639.1|	94.0	722	33	1	67	778	127	848	0.0e+00	1319.3
ref|NP_001139303.1|	ref|XP_011521378.1|	94.0	722	33	1	67	778	154	875	0.0e+00	1319.3
ref|NP_001139303.1|	ref|NP_001123572.1|	94.0	722	33	1	67	778	105	826	0.0e+00	1319.3
ref|NP_001139303.1|	ref|XP_016878708.1|	94.0	721	33	1	67	777	351	1071	0.0e+00	1317.8
ref|NP_001139303.1|	ref|XP_016878708.1|	73.3	75	13	1	1	68	168	242	4.2e-20	100.1
ref|NP_001139303.1|	ref|XP_016878709.1|	94.0	721	33	1	67	777	329	1049	0.0e+00	1317.8
ref|NP_001139303.1|	ref|XP_016878709.1|	73.3	75	13	1	1	68	146	220	4.2e-20	100.1
ref|NP_001139303.1|	ref|XP_016878711.1|	94.0	721	33	1	67	777	184	904	0.0e+00	1317.8
ref|NP_001139303.1|	ref|XP_016878711.1|	73.3	75	13	1	1	68	1	75	4.2e-20	100.1
ref|NP_001139303.1|	ref|XP_016878713.1|	94.0	721	33	1	67	777	184	904	0.0e+00	1317.8
ref|NP_001139303.1|	ref|XP_016878713.1|	73.3	75	13	1	1	68	1	75	4.2e-20	100.1
ref|NP_001139303.1|	ref|NP_005541.3|	94.0	721	33	1	67	777	105	825	0.0e+00	1317.8
ref|NP_001139303.1|	ref|XP_011521377.1|	94.0	721	33	1	67	777	154	874	0.0e+00	1317.8
ref|NP_001139303.1|	ref|XP_011521379.1|	94.0	721	33	1	67	777	133	853	0.0e+00	1317.8
ref|NP_001139303.1|	ref|XP_016878712.1|	94.0	721	33	1	67	777	127	847	0.0e+00	1317.8
ref|NP_001139303.1|	ref|NP_001305641.1|	93.9	722	34	1	67	778	3	724	0.0e+00	1317.8
ref|NP_001139303.1|	ref|XP_016878714.1|	93.9	721	34	1	67	777	48	768	0.0e+00	1316.2
ref|NP_001139303.1|	ref|NP_001305644.1|	94.2	687	30	1	102	778	1	687	0.0e+00	1260.4
ref|NP_001139303.1|	ref|NP_001305643.1|	94.2	687	30	1	102	778	1	687	0.0e+00	1260.4
ref|NP_001139303.1|	ref|NP_001123571.1|	94.2	687	30	1	102	778	1	687	0.0e+00	1260.4
ref|NP_001139303.1|	ref|NP_001305642.1|	94.4	684	31	1	102	778	1	684	0.0e+00	1259.6
ref|NP_001139303.1|	ref|XP_011521381.1|	94.2	686	30	1	102	777	1	686	0.0e+00	1258.8
ref|NP_001258365.1|	ref|NP_001310564.1|	81.7	229	41	1	2	230	50	277	1.2e-108	392.5
ref|NP_001258365.1|	ref|NP_001277068.1|	81.7	229	41	1	2	230	50	277	1.2e-108	392.5
ref|NP_001258365.1|	ref|NP_001277066.1|	81.7	229	41	1	2	230	50	277	1.2e-108	392.5
ref|NP_001258365.1|	ref|NP_115680.1|	81.7	229	41	1	2	230	50	277	1.2e-108	392.5
ref|NP_001258365.1|	ref|XP_011521014.1|	81.2	229	41	2	2	230	50	276	1.1e-106	386.0
ref|NP_001258365.1|	ref|XP_005255689.1|	78.6	229	39	2	2	230	50	268	6.5e-102	370.2
ref|NP_001258365.1|	ref|XP_016879263.1|	84.3	178	27	1	2	179	50	226	7.7e-87	320.1
ref|NP_001258365.1|	ref|XP_005255688.1|	85.1	154	22	1	2	155	50	202	7.5e-74	276.9
ref|NP_001258365.1|	ref|XP_011521013.1|	85.1	154	22	1	2	155	50	202	7.5e-74	276.9
ref|NP_001258365.1|	ref|XP_016879262.1|	85.1	154	22	1	2	155	50	202	7.5e-74	276.9
ref|NP_001258365.1|	ref|NP_001310565.1|	85.5	152	21	1	2	153	50	200	2.2e-73	275.4
ref|NP_001258365.1|	ref|NP_005317.2|	49.3	207	105	0	2	208	98	304	4.1e-56	218.0
