ref|NP_001034772.1|	ref|XP_011532801.1|	66.9	145	47	1	18	161	14	158	1.2e-50	199.5
ref|NP_001034772.1|	ref|NP_001092878.1|	66.9	145	47	1	18	161	14	158	1.2e-50	199.5
ref|NP_001034772.1|	ref|NP_001317946.1|	51.0	145	69	2	17	161	19	161	4.7e-39	161.0
ref|NP_001034772.1|	ref|NP_001124151.1|	66.3	98	33	0	65	162	37	134	1.4e-38	159.5
ref|NP_001034772.1|	ref|NP_001959.1|	67.0	97	32	0	65	161	37	133	1.8e-38	159.1
ref|NP_001034772.1|	ref|NP_001124150.1|	67.0	97	32	0	65	161	57	153	1.8e-38	159.1
ref|NP_001034772.1|	ref|NP_001263265.1|	38.0	108	57	2	47	149	41	143	3.3e-16	85.1
ref|NP_001034772.1|	ref|NP_001317131.1|	38.0	108	57	2	47	149	36	138	3.3e-16	85.1
ref|NP_001034772.1|	ref|NP_001269887.1|	38.0	108	57	2	47	149	41	143	3.3e-16	85.1
ref|NP_001034772.1|	ref|NP_004837.1|	38.0	108	57	2	47	149	41	143	3.3e-16	85.1
ref|NP_001034772.1|	ref|NP_001317132.1|	42.3	71	40	1	79	149	29	98	4.6e-10	64.7
ref|NP_001034772.1|	ref|NP_001263266.1|	42.3	71	40	1	79	149	29	98	4.6e-10	64.7
ref|NP_001034772.1|	ref|NP_001317130.1|	42.3	71	40	1	79	149	29	98	4.6e-10	64.7
ref|NP_666469.1|	ref|XP_011542471.1|	84.2	311	49	0	1	311	1	311	7.0e-152	536.6
ref|NP_666469.1|	ref|NP_787107.1|	84.2	311	49	0	1	311	1	311	7.0e-152	536.6
ref|NP_666469.1|	ref|NP_001291464.1|	84.2	311	49	0	1	311	1	311	7.0e-152	536.6
ref|NP_666469.1|	ref|NP_001004687.1|	73.3	303	81	0	1	303	1	303	4.7e-132	470.7
ref|NP_666469.1|	ref|NP_001001963.1|	71.4	311	89	0	1	311	1	311	4.0e-131	467.6
ref|NP_666469.1|	ref|XP_011542460.1|	71.4	311	89	0	1	311	1	311	2.2e-129	461.8
ref|NP_666469.1|	ref|NP_001004686.1|	71.4	311	89	0	1	311	1	311	2.2e-129	461.8
ref|NP_666469.1|	ref|NP_001245213.1|	71.1	311	90	0	1	311	1	311	1.9e-128	458.8
ref|NP_666469.1|	ref|NP_001004491.1|	58.2	306	127	1	1	305	16	321	2.8e-100	365.2
ref|NP_666469.1|	ref|NP_112166.1|	54.4	307	140	0	1	307	52	358	1.6e-95	349.4
ref|NP_666469.1|	ref|NP_001245212.1|	53.9	306	139	2	1	304	1	306	3.1e-91	335.1
ref|NP_666469.1|	ref|NP_001004695.1|	52.1	305	146	0	7	311	6	310	5.3e-91	334.3
ref|NP_666469.1|	ref|NP_996763.1|	52.9	306	142	2	1	304	1	306	1.2e-90	333.2
ref|NP_666469.1|	ref|NP_001004689.1|	55.0	298	134	0	8	305	9	306	2.6e-90	332.0
ref|NP_666469.1|	ref|NP_001001964.1|	51.8	305	147	0	5	309	3	307	4.5e-90	331.3
ref|NP_666469.1|	ref|NP_001004690.1|	54.0	298	137	0	8	305	9	306	9.9e-90	330.1
ref|NP_666469.1|	ref|XP_016856661.1|	52.3	298	142	0	8	305	7	304	2.2e-89	328.9
ref|NP_666469.1|	ref|XP_011542480.1|	52.3	298	142	0	8	305	7	304	2.2e-89	328.9
ref|NP_666469.1|	ref|NP_001005522.1|	52.3	298	142	0	8	305	7	304	2.2e-89	328.9
ref|NP_666469.1|	ref|NP_001004688.1|	54.0	298	137	0	8	305	9	306	4.9e-89	327.8
ref|NP_666469.1|	ref|NP_001004692.1|	51.1	305	149	0	7	311	6	310	1.6e-87	322.8
ref|NP_666469.1|	ref|NP_001004691.1|	52.3	298	142	0	8	305	9	306	1.8e-86	319.3
ref|NP_666469.1|	ref|NP_001004136.1|	49.5	309	156	0	1	309	3	311	5.1e-86	317.8
ref|NP_666469.1|	ref|NP_001001824.1|	51.0	306	149	1	1	305	1	306	5.1e-86	317.8
ref|NP_666469.1|	ref|NP_001004696.1|	51.7	296	143	0	9	304	42	337	8.7e-86	317.0
ref|NP_001157048.1|	ref|NP_116178.2|	64.1	1018	298	13	1	960	4	1012	0.0e+00	1172.5
ref|NP_001157048.1|	ref|NP_001304824.1|	64.1	1018	298	13	1	960	16	1024	0.0e+00	1172.5
ref|NP_001157048.1|	ref|XP_011515638.1|	64.1	1010	303	13	1	960	4	1003	0.0e+00	1161.0
ref|NP_598507.3|	ref|NP_057000.2|	92.8	321	23	0	1	321	1	321	8.8e-174	609.4
ref|NP_598507.3|	ref|XP_016871795.1|	92.8	321	23	0	1	321	1	321	8.8e-174	609.4
ref|NP_598507.3|	ref|XP_011538150.1|	92.8	321	23	0	1	321	1	321	8.8e-174	609.4
ref|NP_598507.3|	ref|XP_006717943.1|	92.8	321	23	0	1	321	1	321	8.8e-174	609.4
ref|NP_598507.3|	ref|XP_016871796.1|	92.8	321	23	0	1	321	1	321	8.8e-174	609.4
ref|NP_598507.3|	ref|XP_006717946.1|	92.8	321	23	0	1	321	1	321	8.8e-174	609.4
ref|NP_598507.3|	ref|XP_016871797.1|	90.6	180	17	0	1	180	1	180	3.0e-89	328.6
ref|NP_598507.3|	ref|XP_006717947.1|	90.6	180	17	0	1	180	1	180	3.0e-89	328.6
ref|NP_598507.3|	ref|XP_016871798.1|	90.6	180	17	0	1	180	1	180	3.0e-89	328.6
ref|NP_598507.3|	ref|XP_005266917.1|	35.5	245	150	4	22	259	17	260	3.4e-40	165.6
ref|NP_598507.3|	ref|NP_714922.1|	31.4	299	180	8	9	301	4	283	2.0e-29	129.8
ref|NP_598507.3|	ref|NP_001123214.1|	34.3	248	158	4	7	251	2	247	2.7e-29	129.4
ref|NP_598507.3|	ref|XP_016865879.1|	36.8	106	66	1	155	259	56	161	5.2e-17	88.6
ref|NP_598507.3|	ref|XP_011533862.1|	36.8	106	66	1	155	259	26	131	5.2e-17	88.6
ref|NP_598507.3|	ref|XP_011533863.1|	36.8	106	66	1	155	259	26	131	5.2e-17	88.6
ref|NP_598507.3|	ref|XP_011533864.1|	36.8	106	66	1	155	259	26	131	5.2e-17	88.6
ref|NP_598507.3|	ref|XP_011533865.1|	36.8	106	66	1	155	259	26	131	5.2e-17	88.6
ref|NP_598507.3|	ref|XP_016865881.1|	36.8	106	66	1	155	259	26	131	5.2e-17	88.6
ref|NP_598507.3|	ref|XP_011533866.1|	36.8	106	66	1	155	259	26	131	5.2e-17	88.6
ref|NP_598507.3|	ref|NP_001243816.1|	36.8	106	66	1	155	259	12	117	5.2e-17	88.6
ref|NP_598507.3|	ref|XP_016865880.1|	35.1	94	61	0	166	259	53	146	1.9e-14	80.1
ref|NP_598507.3|	ref|NP_001243817.1|	35.1	94	61	0	166	259	23	116	1.9e-14	80.1
ref|NP_598507.3|	ref|NP_694581.1|	36.5	74	47	0	186	259	1	74	1.6e-10	67.0
ref|NP_598507.3|	ref|NP_001243818.1|	36.5	74	47	0	186	259	1	74	1.6e-10	67.0
ref|NP_084509.1|	ref|NP_612430.2|	79.7	474	96	0	1	474	1	474	1.2e-219	762.3
ref|NP_758497.1|	ref|NP_612380.1|	56.9	452	156	10	1	433	1	432	6.5e-132	470.7
ref|NP_758497.1|	ref|NP_001268358.1|	56.9	452	156	10	1	433	1	432	6.5e-132	470.7
ref|NP_758497.1|	ref|XP_016875696.1|	56.9	452	156	10	1	433	1	432	6.5e-132	470.7
ref|NP_758497.1|	ref|XP_011537280.1|	56.9	452	156	10	1	433	1	432	6.5e-132	470.7
ref|NP_758497.1|	ref|XP_016875697.1|	56.9	452	156	10	1	433	1	432	6.5e-132	470.7
ref|NP_758497.1|	ref|XP_016875698.1|	56.9	452	156	10	1	433	1	432	6.5e-132	470.7
ref|NP_758497.1|	ref|XP_005269281.1|	56.9	452	156	10	1	433	1	432	6.5e-132	470.7
